Date	Time	RF_mm	AirT_6m	RH_6m	Pa_kPa	WS_6m	S_in
2009-06-27	8:00:00	0	10.07	94.87	91.51	0.09	0.07
2009-06-27	9:00:00	0	14.07	85.56	91.49	0.24	0.23
2009-06-27	10:00:00	0	18.01	76.33	91.52	0.62	0.40
2009-06-27	11:00:00	0	19.85	72.93	91.47	1.42	0.59
2009-06-27	12:00:00	0	20.77	69.86	91.48	2.38	0.73
2009-06-27	13:00:00	0	22.39	63.99	91.43	2.64	0.91
2009-06-27	14:00:00	0	23.38	59.46	91.40	2.82	0.88
2009-06-27	15:00:00	0	23.34	59.33	91.39	3.24	0.97
2009-06-27	16:00:00	0	24.19	55.24	91.34	3.31	0.96
2009-06-27	17:00:00	0	24.93	49.98	91.33	3.36	0.87
2009-06-27	18:00:00	0	24.49	53.47	91.26	3.24	0.73
2009-06-27	19:00:00	0	23.81	54.34	91.22	3.22	0.58
2009-06-27	20:00:00	0	23.59	57.69	91.19	2.74	0.39
2009-06-27	21:00:00	0	22.70	63.05	91.24	2.49	0.15
2009-06-27	22:00:00	0	21.27	69.22	91.25	1.87	0.02
2009-06-27	23:00:00	0	19.38	77.39	91.33	0.79	-0.01
2009-06-28	0:00:00	0	17.36	85.83	91.38	0.55	-0.01
2009-06-28	1:00:00	0	15.78	93.36	91.37	0.29	0.00
2009-06-28	2:00:00	0	14.95	97.84	91.36	0.48	0.00
2009-06-28	3:00:00	0	14.33	104.32	91.38	0.39	0.00
2009-06-28	4:00:00	0	14.14	105.59	91.35	0.93	0.00
2009-06-28	5:00:00	0	13.82	106.86	91.35	0.52	0.00
2009-06-28	6:00:00	0	13.89	107.79	91.35	0.45	0.00
2009-06-28	7:00:00	0	13.59	108.36	91.35	0.30	0.00
2009-06-28	8:00:00	0	13.78	109.02	91.39	0.26	0.05
2009-06-28	9:00:00	0	16.13	101.64	91.38	0.83	0.18
2009-06-28	10:00:00	0	19.36	82.39	91.44	2.12	0.33
2009-06-28	11:00:00	0	21.17	73.13	91.39	2.30	0.49
2009-06-28	12:00:00	0	22.94	63.85	91.40	2.44	0.55
2009-06-28	13:00:00	0	24.10	58.38	91.39	2.57	0.46
2009-06-28	14:00:00	0	25.26	50.60	91.42	3.01	0.67
2009-06-28	15:00:00	0	25.61	47.83	91.39	2.62	0.47
2009-06-28	16:00:00	0	26.04	46.59	91.45	3.14	0.65
2009-06-28	17:00:00	0	26.59	44.26	91.44	3.36	0.69
2009-06-28	18:00:00	0	26.14	45.21	91.41	2.89	0.38
2009-06-28	19:00:00	0	25.72	47.49	91.46	3.28	0.46
2009-06-28	20:00:00	0	25.07	51.09	91.42	2.27	0.18
2009-06-28	21:00:00	0	23.60	63.40	91.51	2.92	0.10
2009-06-28	22:00:00	0	22.29	67.00	91.51	1.47	0.02
2009-06-28	23:00:00	0	20.93	67.65	91.55	0.57	0.00
2009-06-29	0:00:00	0	18.83	74.61	91.58	0.44	0.00
2009-06-29	1:00:00	0	16.32	84.48	91.55	0.35	0.00
2009-06-29	2:00:00	0	15.14	90.92	91.60	0.17	0.00
2009-06-29	3:00:00	0	14.41	95.97	91.58	0.29	0.00
2009-06-29	4:00:00	0	13.87	100.15	91.54	0.13	0.00
2009-06-29	5:00:00	0	13.22	103.54	91.55	0.17	0.00
2009-06-29	6:00:00	0	12.52	104.63	91.57	0.15	0.00
2009-06-29	7:00:00	0	11.74	105.88	91.58	0.12	0.00
2009-06-29	8:00:00	0	11.83	107.52	91.58	0.07	0.03
2009-06-29	9:00:00	0	14.67	108.89	91.56	0.76	0.17
2009-06-29	10:00:00	0	19.24	90.51	91.58	1.73	0.35
2009-06-29	11:00:00	0	21.11	79.82	91.60	1.94	0.64
2009-06-29	12:00:00	0	23.53	67.49	91.60	2.38	0.53
2009-06-29	13:00:00	0	25.74	50.57	91.58	3.23	0.83
2009-06-29	14:00:00	0	27.31	43.31	91.60	3.08	0.83
2009-06-29	15:00:00	0	27.94	41.39	91.58	3.27	0.72
2009-06-29	16:00:00	0	28.51	39.20	91.56	3.19	0.69
2009-06-29	17:00:00	0	29.08	36.81	91.59	2.92	0.67
2009-06-29	18:00:00	0	29.24	36.57	91.59	3.60	0.39
2009-06-29	19:00:00	0	29.82	32.66	91.61	2.63	0.19
2009-06-29	20:00:00	0	29.51	32.86	91.60	3.45	0.15
2009-06-29	21:00:00	0	28.58	36.18	91.68	3.56	0.11
2009-06-29	22:00:00	0	27.00	41.82	91.72	1.63	0.02
2009-06-29	23:00:00	0	24.92	44.51	91.77	0.92	0.00
2009-06-30	0:00:00	0	23.15	54.44	91.84	0.35	0.00
2009-06-30	1:00:00	0	21.32	67.02	91.83	0.24	0.00
2009-06-30	2:00:00	0	19.58	74.60	91.85	0.20	0.00
2009-06-30	3:00:00	0	17.46	84.17	91.91	0.19	0.00
2009-06-30	4:00:00	0	16.50	90.57	91.89	0.19	0.00
2009-06-30	5:00:00	0	15.11	97.25	91.88	0.06	0.00
2009-06-30	6:00:00	0	14.32	103.94	91.88	0.07	0.00
2009-06-30	7:00:00	0	13.47	106.22	91.88	0.03	0.00
2009-06-30	8:00:00	0	13.98	109.06	91.93	0.16	0.05
2009-06-30	9:00:00	0	17.06	102.11	91.95	0.25	0.20
2009-06-30	10:00:00	0	19.77	89.13	91.95	0.56	0.41
2009-06-30	11:00:00	0	21.97	77.25	91.95	1.13	0.59
2009-06-30	12:00:00	0	24.64	64.65	91.94	1.52	0.73
2009-06-30	13:00:00	0	26.93	51.31	91.90	1.92	0.88
2009-06-30	14:00:00	0	28.41	38.35	91.87	2.40	0.96
2009-06-30	15:00:00	0	28.84	35.18	91.89	2.03	0.71
2009-06-30	16:00:00	0	29.66	30.59	91.81	2.86	0.85
2009-06-30	17:00:00	0	29.78	33.43	91.82	2.46	0.72
2009-06-30	18:00:00	0	29.91	33.66	91.79	2.74	0.60
2009-06-30	19:00:00	0	29.89	29.34	91.79	2.50	0.52
2009-06-30	20:00:00	0	28.73	30.21	91.76	3.04	0.42
2009-06-30	21:00:00	0	27.73	33.99	91.84	3.24	0.18
2009-06-30	22:00:00	0	26.13	44.62	91.88	2.65	0.02
2009-06-30	23:00:00	0	24.17	55.65	91.91	1.75	0.00
2009-07-01	0:00:00	0	22.47	62.39	92.01	0.77	0.00
2009-07-01	1:00:00	0	20.81	69.47	92.05	0.32	0.00
2009-07-01	2:00:00	0	19.21	76.53	92.07	0.15	0.00
2009-07-01	3:00:00	0	17.76	85.41	92.03	0.01	0.00
2009-07-01	4:00:00	0	16.77	92.80	92.01	0.00	0.00
2009-07-01	5:00:00	0	15.34	100.47	91.95	0.00	0.00
2009-07-01	6:00:00	0	15.21	106.35	91.94	0.00	0.00
2009-07-01	7:00:00	0	16.05	104.59	91.97	0.00	0.00
2009-07-01	8:00:00	0	16.09	101.22	91.98	0.00	0.06
2009-07-01	9:00:00	0	16.38	97.09	91.99	0.37	0.20
2009-07-01	10:00:00	0	16.91	92.03	92.03	0.96	0.40
2009-07-01	11:00:00	0	18.04	85.51	92.00	0.93	0.59
2009-07-01	12:00:00	0	19.82	75.24	91.97	1.14	0.74
2009-07-01	13:00:00	0	22.29	62.06	91.97	1.74	0.88
2009-07-01	14:00:00	0	24.21	44.38	91.94	2.45	0.87
2009-07-01	15:00:00	0	25.62	37.02	91.86	2.85	0.91
2009-07-01	16:00:00	0	26.65	34.91	91.83	3.10	0.83
2009-07-01	17:00:00	0	27.45	32.28	91.78	2.80	0.62
2009-07-01	18:00:00	0	27.70	31.94	91.79	3.29	0.69
2009-07-01	19:00:00	0	27.76	32.83	91.77	4.04	0.56
2009-07-01	20:00:00	0	27.32	35.09	91.77	4.05	0.24
2009-07-01	21:00:00	0	26.25	35.33	91.81	3.75	0.10
2009-07-01	22:00:00	0	25.07	28.68	91.87	3.84	0.02
2009-07-01	23:00:00	0	22.96	37.29	91.92	3.04	0.00
2009-07-02	0:00:00	0	21.19	50.31	92.00	1.10	0.00
2009-07-02	1:00:00	0	19.23	60.21	92.00	0.95	0.00
2009-07-02	2:00:00	0	16.65	70.52	92.02	0.48	0.00
2009-07-02	3:00:00	0	14.88	77.17	91.95	0.53	0.00
2009-07-02	4:00:00	0	14.08	82.57	91.94	0.49	0.00
2009-07-02	5:00:00	0	12.93	88.49	91.95	0.37	0.00
2009-07-02	6:00:00	0	12.14	93.05	91.92	0.58	0.00
2009-07-02	7:00:00	0	10.87	99.34	91.89	2.09	0.00
2009-07-02	8:00:00	0	11.06	99.47	91.92	1.55	0.02
2009-07-02	9:00:00	0	15.45	81.56	91.98	1.77	0.09
2009-07-02	10:00:00	0	18.97	66.54	92.01	1.57	0.24
2009-07-02	11:00:00	0	20.78	58.56	91.98	1.70	0.48
2009-07-02	12:00:00	0	22.66	49.11	92.00	1.87	0.74
2009-07-02	13:00:00	0	24.37	43.57	91.89	1.65	0.88
2009-07-02	14:00:00	0	25.30	41.63	91.90	2.58	0.96
2009-07-02	15:00:00	0	26.40	38.36	91.92	3.05	0.99
2009-07-02	16:00:00	0	27.10	36.68	91.81	3.03	0.96
2009-07-02	17:00:00	0	27.97	34.91	91.77	3.32	0.87
2009-07-02	18:00:00	0	27.97	33.65	91.70	3.41	0.73
2009-07-02	19:00:00	0	27.55	35.13	91.73	3.12	0.58
2009-07-02	20:00:00	0	27.14	38.55	91.70	3.74	0.39
2009-07-02	21:00:00	0	25.69	46.25	91.69	3.73	0.20
2009-07-02	22:00:00	0	24.04	51.83	91.74	3.03	0.02
2009-07-02	23:00:00	0	22.18	58.21	91.77	2.07	0.00
2009-07-03	0:00:00	0	20.47	69.22	91.77	1.33	0.00
2009-07-03	1:00:00	0	19.07	75.28	91.84	0.33	0.00
2009-07-03	2:00:00	0	17.87	80.53	91.82	0.48	0.00
2009-07-03	3:00:00	0	17.18	83.86	91.77	0.46	0.00
2009-07-03	4:00:00	0	16.72	86.76	91.77	0.19	0.00
2009-07-03	5:00:00	0	15.12	92.71	91.77	0.20	0.00
2009-07-03	6:00:00	0	12.65	100.53	91.77	0.03	0.00
2009-07-03	7:00:00	0	11.38	105.44	91.78	0.06	0.00
2009-07-03	8:00:00	0	11.89	107.73	91.80	0.11	0.06
2009-07-03	9:00:00	0	15.05	99.24	91.74	0.32	0.22
2009-07-03	10:00:00	0	17.03	84.75	91.78	0.63	0.41
2009-07-03	11:00:00	0	18.21	70.27	91.77	1.06	0.59
2009-07-03	12:00:00	0	19.29	63.69	91.76	1.33	0.75
2009-07-03	13:00:00	0	20.98	56.40	91.71	1.91	0.87
2009-07-03	14:00:00	0	22.33	47.74	91.66	2.96	0.95
2009-07-03	15:00:00	0	24.00	37.47	91.62	2.98	0.98
2009-07-03	16:00:00	0	24.79	30.31	91.61	2.99	0.95
2009-07-03	17:00:00	0	25.24	26.76	91.52	2.65	0.81
2009-07-03	18:00:00	0	25.50	24.54	91.47	3.75	0.67
2009-07-03	19:00:00	0	25.33	23.71	91.43	4.02	0.48
2009-07-03	20:00:00	0	25.34	26.83	91.44	4.23	0.39
2009-07-03	21:00:00	0	24.85	23.31	91.48	4.46	0.20
2009-07-03	22:00:00	0	23.38	24.24	91.50	3.92	0.02
2009-07-03	23:00:00	0	21.12	33.40	91.55	2.97	0.00
2009-07-04	0:00:00	0	19.63	47.62	91.62	2.88	0.00
2009-07-04	1:00:00	0	17.73	54.80	91.65	1.99	0.00
2009-07-04	2:00:00	0	15.71	62.07	91.62	1.20	0.00
2009-07-04	3:00:00	0	13.83	68.74	91.57	1.00	0.00
2009-07-04	4:00:00	0	12.59	77.11	91.57	0.64	0.00
2009-07-04	5:00:00	0	10.90	82.33	91.55	0.21	0.00
2009-07-04	6:00:00	0	10.07	84.18	91.55	0.16	0.00
2009-07-04	7:00:00	0	8.82	89.09	91.53	0.21	0.00
2009-07-04	8:00:00	0	9.23	89.54	91.56	0.21	0.04
2009-07-04	9:00:00	0	14.64	74.15	91.55	1.52	0.10
2009-07-04	10:00:00	0	18.08	57.20	91.55	1.70	0.26
2009-07-04	11:00:00	0	19.89	55.75	91.55	2.30	0.39
2009-07-04	12:00:00	0	21.00	55.66	91.51	2.24	0.74
2009-07-04	13:00:00	0	21.89	54.09	91.55	2.42	0.90
2009-07-04	14:00:00	0	22.68	53.97	91.50	2.89	0.94
2009-07-04	15:00:00	0	22.74	53.24	91.54	2.92	1.00
2009-07-04	16:00:00	0	23.37	51.53	91.47	2.97	0.97
2009-07-04	17:00:00	0	23.95	49.04	91.47	4.00	0.85
2009-07-04	18:00:00	0	24.20	49.02	91.40	3.54	0.75
2009-07-04	19:00:00	0	24.09	48.06	91.38	4.17	0.50
2009-07-04	20:00:00	0	23.98	45.62	91.37	3.71	0.43
2009-07-04	21:00:00	0	23.55	47.35	91.40	4.14	0.22
2009-07-04	22:00:00	0	22.48	52.02	91.44	3.12	0.02
2009-07-04	23:00:00	0	20.66	58.11	91.47	2.95	0.00
2009-07-05	0:00:00	0	18.66	65.35	91.51	2.06	0.00
2009-07-05	1:00:00	0	16.81	71.83	91.50	1.02	0.00
2009-07-05	2:00:00	0	15.14	80.75	91.55	0.59	0.00
2009-07-05	3:00:00	0	13.69	89.33	91.57	0.58	0.00
2009-07-05	4:00:00	0	12.53	96.21	91.54	0.34	0.00
2009-07-05	5:00:00	0	11.29	102.46	91.54	0.24	0.00
2009-07-05	6:00:00	0	10.97	105.40	91.51	0.20	0.00
2009-07-05	7:00:00	0	12.01	102.96	91.52	0.08	0.00
2009-07-05	8:00:00	0	11.66	103.12	91.55	0.24	0.06
2009-07-05	9:00:00	0	13.17	97.00	91.55	0.91	0.22
2009-07-05	10:00:00	0	14.89	86.64	91.54	1.27	0.41
2009-07-05	11:00:00	0	16.57	78.52	91.55	1.90	0.60
2009-07-05	12:00:00	0	18.02	72.88	91.55	2.83	0.72
2009-07-05	13:00:00	0	19.18	66.23	91.54	2.85	0.83
2009-07-05	14:00:00	0	20.80	54.71	91.54	3.60	0.75
2009-07-05	15:00:00	0	22.28	41.58	91.53	3.47	0.74
2009-07-05	16:00:00	0	23.33	33.21	91.48	3.57	0.73
2009-07-05	17:00:00	0	24.03	26.99	91.46	3.66	0.76
2009-07-05	18:00:00	0	24.50	23.54	91.46	3.75	0.65
2009-07-05	19:00:00	0	24.53	23.98	91.41	3.59	0.49
2009-07-05	20:00:00	0	24.31	26.09	91.38	3.62	0.29
2009-07-05	21:00:00	0	23.66	29.44	91.34	3.82	0.22
2009-07-05	22:00:00	0	21.92	36.05	91.40	3.29	0.02
2009-07-05	23:00:00	0	19.63	43.52	91.43	3.64	0.00
2009-07-06	0:00:00	0	17.79	52.49	91.47	1.62	0.00
2009-07-06	1:00:00	0	16.30	60.27	91.50	0.70	0.00
2009-07-06	2:00:00	0	14.83	66.18	91.51	0.48	0.00
2009-07-06	3:00:00	0	12.66	74.17	91.49	0.35	0.00
2009-07-06	4:00:00	0	10.66	81.53	91.50	0.35	0.00
2009-07-06	5:00:00	0	10.05	83.14	91.44	0.24	0.00
2009-07-06	6:00:00	0	8.69	87.48	91.45	0.37	0.00
2009-07-06	7:00:00	0	7.69	91.85	91.45	0.42	0.00
2009-07-06	8:00:00	0	7.98	92.42	91.46	0.24	0.05
2009-07-06	9:00:00	0	12.10	81.04	91.47	1.30	0.21
2009-07-06	10:00:00	0	15.05	71.55	91.51	1.67	0.38
2009-07-06	11:00:00	0	16.84	64.62	91.51	1.89	0.44
2009-07-06	12:00:00	0	18.42	58.52	91.50	1.81	0.61
2009-07-06	13:00:00	0	19.80	53.81	91.50	2.06	0.74
2009-07-06	14:00:00	0	21.05	48.47	91.46	2.16	1.00
2009-07-06	15:00:00	0	22.74	41.08	91.41	2.27	1.01
2009-07-06	16:00:00	0	24.10	35.11	91.39	2.88	0.98
2009-07-06	17:00:00	0	24.86	31.31	91.35	3.39	0.89
2009-07-06	18:00:00	0	25.74	28.79	91.34	3.63	0.76
2009-07-06	19:00:00	0	26.15	27.47	91.30	3.84	0.60
2009-07-06	20:00:00	0	25.92	26.23	91.29	3.43	0.40
2009-07-06	21:00:00	0	25.69	25.47	91.28	3.56	0.21
2009-07-06	22:00:00	0	24.92	29.69	91.35	2.88	0.02
2009-07-06	23:00:00	0	20.67	40.89	91.39	2.24	0.00
2009-07-07	0:00:00	0	19.50	44.37	91.43	2.02	0.00
2009-07-07	1:00:00	0	16.63	58.09	91.46	1.32	0.00
2009-07-07	2:00:00	0	15.38	62.08	91.50	0.34	0.00
2009-07-07	3:00:00	0	15.88	62.01	91.49	0.22	0.00
2009-07-07	4:00:00	0	14.30	68.75	91.49	0.37	0.00
2009-07-07	5:00:00	0	13.18	74.01	91.49	0.19	0.00
2009-07-07	6:00:00	0	12.44	76.66	91.48	0.16	0.00
2009-07-07	7:00:00	0	11.56	78.73	91.52	0.42	0.00
2009-07-07	8:00:00	0	11.62	80.23	91.50	0.06	0.06
2009-07-07	9:00:00	0	13.21	75.34	91.51	1.46	0.21
2009-07-07	10:00:00	0	15.23	67.49	91.54	2.11	0.42
2009-07-07	11:00:00	0	17.14	60.22	91.53	2.89	0.58
2009-07-07	12:00:00	0	19.08	53.02	91.54	3.07	0.77
2009-07-07	13:00:00	0	21.27	44.88	91.47	2.68	0.89
2009-07-07	14:00:00	0	23.38	38.22	91.50	2.67	0.94
2009-07-07	15:00:00	0	24.79	33.09	91.50	2.41	0.99
2009-07-07	16:00:00	0	25.92	28.96	91.42	2.31	0.94
2009-07-07	17:00:00	0	27.18	25.08	91.37	2.20	0.83
2009-07-07	18:00:00	0	27.51	22.96	91.35	1.80	0.71
2009-07-07	19:00:00	0	28.09	20.80	91.34	1.89	0.56
2009-07-07	20:00:00	0	28.04	20.55	91.32	1.95	0.36
2009-07-07	21:00:00	0	27.56	20.80	91.35	1.28	0.17
2009-07-07	22:00:00	0	26.24	23.42	91.33	0.11	0.02
2009-07-07	23:00:00	0	21.72	32.49	91.36	0.24	0.00
2009-07-08	0:00:00	0	21.63	37.26	91.44	0.52	0.00
2009-07-08	1:00:00	0	20.37	45.81	91.50	0.14	0.00
2009-07-08	2:00:00	0	18.25	53.14	91.57	1.40	0.00
2009-07-08	3:00:00	0	17.44	59.22	91.59	2.41	0.00
2009-07-08	4:00:00	0	15.33	71.74	91.58	2.00	0.00
2009-07-08	5:00:00	0	14.06	77.08	91.60	1.73	0.00
2009-07-08	6:00:00	0	13.27	79.79	91.61	1.16	0.00
2009-07-08	7:00:00	0	12.78	81.49	91.56	1.07	0.00
2009-07-08	8:00:00	0	12.71	81.96	91.64	1.14	0.05
2009-07-08	9:00:00	0	13.91	77.27	91.67	2.15	0.21
2009-07-08	10:00:00	0	15.68	70.16	91.68	2.45	0.41
2009-07-08	11:00:00	0	17.73	62.86	91.69	2.65	0.60
2009-07-08	12:00:00	0	19.72	55.72	91.69	3.08	0.76
2009-07-08	13:00:00	0	22.13	47.72	91.66	2.92	0.89
2009-07-08	14:00:00	0	24.50	38.73	91.65	2.56	0.97
2009-07-08	15:00:00	0	26.55	31.54	91.58	2.22	1.00
2009-07-08	16:00:00	0	27.97	26.74	91.55	1.95	0.97
2009-07-08	17:00:00	0	28.88	23.68	91.49	2.11	0.87
2009-07-08	18:00:00	0	29.38	22.44	91.47	2.26	0.74
2009-07-08	19:00:00	0	29.24	21.38	91.42	2.20	0.58
2009-07-08	20:00:00	0	28.69	20.14	91.42	2.12	0.40
2009-07-08	21:00:00	0	28.33	21.47	91.45	1.59	0.20
2009-07-08	22:00:00	0	26.46	23.08	91.49	0.72	0.01
2009-07-08	23:00:00	0	24.65	27.36	91.51	0.29	0.00
2009-07-09	0:00:00	0	23.62	39.49	91.59	1.03	0.00
2009-07-09	1:00:00	0	22.15	45.62	91.63	0.44	0.00
2009-07-09	2:00:00	0	19.72	55.00	91.69	0.92	0.00
2009-07-09	3:00:00	0	18.61	61.73	91.70	2.85	0.00
2009-07-09	4:00:00	0	16.50	69.48	91.71	2.19	0.00
2009-07-09	5:00:00	0	14.45	76.87	91.70	1.59	0.00
2009-07-09	6:00:00	0	13.84	79.40	91.71	1.50	0.00
2009-07-09	7:00:00	0	13.87	78.46	91.76	1.50	0.00
2009-07-09	8:00:00	0	13.34	79.13	91.75	1.41	0.05
2009-07-09	9:00:00	0	15.09	71.54	91.76	2.20	0.21
2009-07-09	10:00:00	0	17.19	64.42	91.79	2.40	0.40
2009-07-09	11:00:00	0	19.26	58.19	91.80	2.37	0.59
2009-07-09	12:00:00	0	21.62	50.51	91.81	2.71	0.75
2009-07-09	13:00:00	0	23.46	44.37	91.81	2.23	0.87
2009-07-09	14:00:00	0	25.30	34.33	91.77	1.72	0.95
2009-07-09	15:00:00	0	26.84	26.82	91.75	1.66	0.97
2009-07-09	16:00:00	0	28.61	19.39	91.64	1.72	0.93
2009-07-09	17:00:00	0	29.29	13.02	91.60	2.11	0.84
2009-07-09	18:00:00	0	30.14	12.79	91.59	2.27	0.72
2009-07-09	19:00:00	0	30.30	10.25	91.56	2.95	0.53
2009-07-09	20:00:00	0	30.07	13.14	91.55	2.61	0.30
2009-07-09	21:00:00	0	29.26	13.44	91.55	2.59	0.15
2009-07-09	22:00:00	0	27.35	15.16	91.56	1.45	0.01
2009-07-09	23:00:00	0	22.35	23.06	91.61	1.80	-0.01
2009-07-10	0:00:00	0	20.89	32.85	91.67	1.67	-0.01
2009-07-10	1:00:00	0	20.05	40.35	91.72	0.53	-0.01
2009-07-10	2:00:00	0	19.25	43.82	91.73	0.91	-0.01
2009-07-10	3:00:00	0	16.43	51.41	91.74	2.17	-0.01
2009-07-10	4:00:00	0	14.36	63.83	91.74	0.48	-0.01
2009-07-10	5:00:00	0	12.79	73.61	91.67	0.26	0.00
2009-07-10	6:00:00	0	11.66	76.74	91.76	0.61	0.00
2009-07-10	7:00:00	0	10.11	80.60	91.76	0.58	0.00
2009-07-10	8:00:00	0	9.67	81.16	91.80	0.54	0.05
2009-07-10	9:00:00	0	13.73	73.82	91.84	1.35	0.21
2009-07-10	10:00:00	0	17.79	65.94	91.84	1.35	0.40
2009-07-10	11:00:00	0	20.29	56.22	91.83	1.37	0.59
2009-07-10	12:00:00	0	22.68	47.13	91.85	1.66	0.75
2009-07-10	13:00:00	0	25.20	37.76	91.81	1.66	0.88
2009-07-10	14:00:00	0	27.51	29.78	91.84	1.40	0.96
2009-07-10	15:00:00	0	29.17	23.44	91.76	1.95	1.00
2009-07-10	16:00:00	0	30.17	20.94	91.72	2.40	0.97
2009-07-10	17:00:00	0	30.82	18.60	91.65	2.00	0.88
2009-07-10	18:00:00	0	31.07	18.49	91.62	2.26	0.74
2009-07-10	19:00:00	0	30.78	17.88	91.59	2.23	0.59
2009-07-10	20:00:00	0	30.55	18.86	91.57	2.16	0.40
2009-07-10	21:00:00	0	29.73	21.82	91.56	2.48	0.20
2009-07-10	22:00:00	0	27.95	26.55	91.55	1.02	0.01
2009-07-10	23:00:00	0	25.51	30.34	91.60	0.34	0.00
2009-07-11	0:00:00	0	22.98	33.73	91.68	0.36	0.00
2009-07-11	1:00:00	0	20.35	42.49	91.73	0.64	0.00
2009-07-11	2:00:00	0	18.13	57.83	91.75	0.36	0.00
2009-07-11	3:00:00	0	16.74	56.86	91.73	0.35	0.00
2009-07-11	4:00:00	0	14.61	59.69	91.67	0.11	0.00
2009-07-11	5:00:00	0	13.11	65.63	91.67	0.16	0.00
2009-07-11	6:00:00	0	12.78	77.63	91.62	0.16	0.00
2009-07-11	7:00:00	0	12.11	86.91	91.65	0.26	0.00
2009-07-11	8:00:00	0	11.77	90.08	91.67	0.19	0.05
2009-07-11	9:00:00	0	15.77	74.97	91.65	0.55	0.21
2009-07-11	10:00:00	0	19.95	62.14	91.70	1.01	0.40
2009-07-11	11:00:00	0	22.64	50.27	91.65	0.91	0.58
2009-07-11	12:00:00	0	24.64	40.72	91.68	1.26	0.74
2009-07-11	13:00:00	0	26.37	32.76	91.68	1.58	0.87
2009-07-11	14:00:00	0	27.46	29.96	91.60	2.31	0.95
2009-07-11	15:00:00	0	28.73	28.12	91.56	2.19	0.98
2009-07-11	16:00:00	0	29.46	25.80	91.55	2.54	0.94
2009-07-11	17:00:00	0	30.05	24.16	91.47	2.73	0.87
2009-07-11	18:00:00	0	30.36	24.38	91.47	3.72	0.72
2009-07-11	19:00:00	0	30.55	25.27	91.49	4.34	0.57
2009-07-11	20:00:00	0	30.51	26.19	91.51	3.28	0.38
2009-07-11	21:00:00	0	29.91	26.88	91.52	3.58	0.18
2009-07-11	22:00:00	0	28.55	30.63	91.56	3.75	0.02
2009-07-11	23:00:00	0	26.35	38.34	91.62	1.92	0.00
2009-07-12	0:00:00	0	24.52	51.77	91.67	1.12	0.00
2009-07-12	1:00:00	0	22.81	62.97	91.73	0.53	0.00
2009-07-12	2:00:00	0	21.06	71.32	91.75	0.57	0.00
2009-07-12	3:00:00	0	19.78	76.96	91.71	0.41	0.00
2009-07-12	4:00:00	0	18.75	81.58	91.69	0.08	0.00
2009-07-12	5:00:00	0	17.18	88.66	91.66	0.13	0.00
2009-07-12	6:00:00	0	15.98	95.45	91.67	0.06	0.00
2009-07-12	7:00:00	0	16.09	100.69	91.67	0.13	0.00
2009-07-12	8:00:00	0	17.70	89.75	91.66	0.19	0.05
2009-07-12	9:00:00	0	18.23	84.63	91.67	0.63	0.20
2009-07-12	10:00:00	0	19.19	79.79	91.67	0.99	0.39
2009-07-12	11:00:00	0	20.28	72.12	91.64	1.24	0.58
2009-07-12	12:00:00	0	21.83	62.40	91.62	1.39	0.73
2009-07-12	13:00:00	0	23.81	50.43	91.57	1.87	0.85
2009-07-12	14:00:00	0	25.28	39.69	91.55	2.24	0.93
2009-07-12	15:00:00	0	26.05	27.15	91.52	2.77	0.96
2009-07-12	16:00:00	0	25.98	24.87	91.47	2.88	0.93
2009-07-12	17:00:00	0	27.71	24.09	91.43	2.79	0.83
2009-07-12	18:00:00	0	27.85	24.56	91.40	3.06	0.70
2009-07-12	19:00:00	0	27.31	21.33	91.34	3.31	0.55
2009-07-12	20:00:00	0	26.67	15.24	91.30	2.97	0.36
2009-07-12	21:00:00	0	24.34	33.08	91.29	3.27	0.17
2009-07-12	22:00:00	0	21.98	38.76	91.25	2.21	0.01
2009-07-12	23:00:00	0	20.52	41.12	91.29	1.24	-0.01
2009-07-13	0:00:00	0	19.23	48.97	91.39	1.57	-0.01
2009-07-13	1:00:00	0	17.12	58.62	91.36	1.66	-0.01
2009-07-13	2:00:00	0	15.35	66.51	91.40	1.32	-0.01
2009-07-13	3:00:00	0	13.87	74.06	91.36	0.93	0.00
2009-07-13	4:00:00	0	12.43	79.59	91.36	0.48	0.00
2009-07-13	5:00:00	0	11.09	84.60	91.36	0.29	0.00
2009-07-13	6:00:00	0	8.94	92.96	91.32	0.25	0.00
2009-07-13	7:00:00	0	8.00	100.27	91.33	0.71	0.00
2009-07-13	8:00:00	0	7.75	103.41	91.33	1.66	0.02
2009-07-13	9:00:00	0	11.35	96.36	91.35	1.76	0.12
2009-07-13	10:00:00	0	13.98	80.97	91.37	1.58	0.35
2009-07-13	11:00:00	0	15.54	70.18	91.33	1.96	0.58
2009-07-13	12:00:00	0	16.81	61.19	91.35	2.44	0.74
2009-07-13	13:00:00	0	18.29	53.80	91.31	2.58	0.88
2009-07-13	14:00:00	0	19.51	48.19	91.28	3.13	0.73
2009-07-13	15:00:00	0	20.58	42.81	91.24	3.48	0.56
2009-07-13	16:00:00	0	21.73	39.88	91.26	4.34	0.51
2009-07-13	17:00:00	0	22.42	35.67	91.20	3.68	0.84
2009-07-13	18:00:00	0	22.99	34.67	91.22	4.48	0.71
2009-07-13	19:00:00	0	23.07	33.76	91.21	4.05	0.55
2009-07-13	20:00:00	0	22.73	30.16	91.23	4.88	0.39
2009-07-13	21:00:00	0	22.05	31.88	91.30	5.40	0.18
